op_type,key,latency_ms,status_code,version,stale
read,key18,144.91840003756806,200,67,False
read,key17,123.25790000613779,200,83,False
read,key14,137.28329999139532,200,83,False
read,key2,121.82929995469749,200,82,False
read,key19,122.7911000023596,200,82,False
read,key0,120.69820001488551,200,73,False
read,key11,118.7262000166811,200,74,False
read,key15,121.88269995385781,200,71,False
read,key6,119.09369996283203,200,79,False
read,key9,118.330400029663,200,80,False
read,key10,125.51839998923242,200,70,False
read,key0,119.57410001195967,200,73,False
read,key11,116.67690001195297,200,74,False
read,key8,116.64690001634881,200,63,False
read,key13,115.92030001338571,200,79,False
read,key7,118.49740002071485,200,60,False
read,key14,118.44120000023395,200,83,False
read,key2,114.49240002548322,200,82,False
read,key7,121.60940002650023,200,60,False
read,key9,112.97680001007393,200,80,False
read,key8,119.74689998896793,200,63,False
read,key17,118.9003000035882,200,83,False
read,key14,119.52509998809546,200,83,False
read,key7,113.98860003100708,200,60,False
read,key5,117.64100001892075,200,104,False
read,key15,117.34970001270995,200,71,False
read,key7,117.42119997506961,200,60,False
read,key7,119.19729999499395,200,60,False
read,key9,110.60279997764155,200,80,False
read,key17,118.69390000356361,200,83,False
read,key11,108.97310002474114,200,74,False
read,key9,108.02279994823039,200,80,False
read,key15,118.4650999493897,200,71,False
read,key18,110.36340001737699,200,67,False
read,key17,116.46450002444908,200,83,False
read,key9,117.79029999161139,200,80,False
read,key12,122.0270000048913,200,76,False
read,key19,116.57200002809986,200,82,False
read,key3,111.6321999579668,200,88,False
read,key11,117.77870001969859,200,74,False
read,key7,111.83440004242584,200,60,False
read,key18,111.78199999267235,200,67,False
read,key1,110.00019998755306,200,85,False
read,key6,109.6976000117138,200,79,False
read,key3,118.0175999761559,200,88,False
read,key13,119.12719998508692,200,79,False
read,key9,111.4716999582015,200,80,False
read,key11,116.59400002099574,200,74,False
read,key19,117.59400001028553,200,82,False
read,key6,116.585900017526,200,79,False
read,key8,117.075800022576,200,63,False
read,key9,117.33199999434873,200,80,False
read,key3,118.17129998235032,200,88,False
read,key4,117.27879999671131,200,64,False
read,key16,118.65950003266335,200,78,False
read,key13,117.97999998088926,200,79,False
read,key1,115.65160000463948,200,85,False
read,key3,116.53120000846684,200,88,False
read,key9,116.93720001494512,200,80,False
read,key5,117.1563999960199,200,104,False
read,key19,115.9526000265032,200,82,False
read,key13,117.32730001676828,200,79,False
read,key13,109.21880003297701,200,79,False
read,key15,117.83960001775995,200,71,False
read,key7,116.6285999934189,200,60,False
read,key17,118.33549995208159,200,83,False
read,key5,113.72349999146536,200,104,False
read,key17,109.50880002928898,200,83,False
read,key18,117.05479997908697,200,67,False
read,key13,117.10049997782335,200,79,False
