op_type,key,latency_ms,status_code,version,stale
write,key0,17.727900005411357,201,51,False
write,key10,13.958399998955429,201,58,False
write,key0,14.820599986705929,201,52,False
write,key9,14.770600013434887,201,63,False
write,key19,5.72339998325333,201,61,False
write,key8,5.14710001880303,201,41,False
write,key8,5.475100013427436,201,42,False
write,key2,13.183799979742616,201,59,False
write,key7,14.57759999902919,201,46,False
write,key15,14.010999992024153,201,56,False
write,key11,14.831799955572933,201,50,False
write,key17,15.198800014331937,201,63,False
write,key13,10.210600041318685,201,57,False
write,key3,15.852599986828864,201,61,False
write,key18,15.332399983890355,201,47,False
write,key5,17.274699988774955,201,69,False
write,key0,13.597999990452081,201,53,False
write,key16,14.15230002021417,201,57,False
write,key18,14.992800017353147,201,48,False
write,key0,14.796099974773824,201,54,False
write,key17,13.814900012221187,201,64,False
write,key2,13.43530003214255,201,60,False
write,key19,10.559300018940121,201,62,False
read,key16,234.64929999317974,200,57,False
write,key8,22.40499999606982,201,43,False
read,key18,230.40950001450256,200,48,False
write,key10,16.714799974579364,201,59,False
write,key10,18.368499993812293,201,60,False
read,key10,234.7423000028357,200,60,False
write,key12,13.725300028454512,201,52,False
write,key0,14.783099992200732,201,55,False
write,key13,13.521899993065745,201,58,False
write,key16,18.07379996171221,201,58,False
write,key5,54.575599962845445,201,70,False
write,key18,23.45949999289587,201,49,False
write,key13,21.912300027906895,201,59,False
write,key1,30.79240000806749,201,58,False
write,key13,20.05359996110201,201,60,False
write,key2,31.052100006490946,201,61,False
write,key18,20.797800039872527,201,50,False
write,key5,21.28789998823777,201,71,False
read,key7,224.33769999770448,200,46,False
write,key8,9.851899987552315,201,44,False
write,key16,15.661200042814016,201,59,False
write,key16,15.601100050844252,201,60,False
write,key17,7.344599987845868,201,65,False
write,key6,15.235600003506988,201,54,False
write,key5,6.557899992913008,201,72,False
write,key1,14.83230001758784,201,59,False
write,key3,13.270199997350574,201,62,False
write,key18,13.671500026248395,201,51,False
write,key8,13.60249996650964,201,45,False
write,key5,6.430799956433475,201,73,False
write,key17,14.336599968373775,201,66,False
write,key8,7.354900008067489,201,46,False
write,key2,16.683300025761127,201,62,False
write,key6,17.281100037507713,201,55,False
