op_type,key,latency_ms,status_code,version,stale
read,key1,242.20319994492456,200,39,False
read,key6,230.24369997438043,200,36,False
read,key6,225.23869998985901,200,36,False
read,key5,221.48900001775473,200,47,False
read,key13,224.06710003269836,200,42,False
read,key3,234.88570004701614,200,41,False
read,key14,230.28830002294853,200,44,False
read,key4,228.5466999746859,200,35,False
read,key0,219.50429998105392,200,35,False
read,key0,213.02260004449636,200,35,False
read,key15,224.6016000281088,200,38,False
read,key3,220.4576000222005,200,41,False
read,key13,210.65459999954328,200,42,False
read,key5,222.45040000416338,200,47,False
read,key10,220.47200001543388,200,41,False
read,key3,219.78829998988658,200,41,False
read,key7,212.25030004279688,200,27,False
read,key16,211.94499998819083,200,36,False
read,key3,211.910700018052,200,41,False
read,key3,219.3812999757938,200,41,False
read,key7,212.24419999634847,200,27,False
read,key2,222.5297000259161,200,44,False
read,key5,219.9539000284858,200,47,False
read,key15,224.60650000721216,200,38,False
read,key4,219.52899999450892,200,35,False
read,key11,219.62400001939386,200,32,False
read,key16,220.31539998715743,200,36,False
read,key9,223.77969999797642,200,46,False
read,key19,217.58929995121434,200,35,False
read,key9,221.9907999970019,200,46,False
read,key9,220.7864000229165,200,46,False
read,key14,221.41549998195842,200,44,False
read,key0,221.35880001587793,200,35,False
read,key13,219.80779996374622,200,42,False
read,key9,224.70820002490655,200,46,False
read,key4,221.2392000365071,200,35,False
read,key17,229.74139999132603,200,49,False
read,key18,225.07750004297122,200,27,False
read,key5,220.9900000016205,200,47,False
read,key2,223.01499999593943,200,44,False
read,key16,226.92909999750555,200,36,False
read,key11,223.15719997277483,200,32,False
read,key13,229.4980000006035,200,42,False
read,key16,222.72959997644648,200,36,False
read,key0,220.82320001209155,200,35,False
read,key18,218.87909999350086,200,27,False
read,key10,219.94560002349317,200,41,False
read,key13,221.3560999953188,200,42,False
read,key15,220.01739998813719,200,38,False
read,key1,222.09519997704774,200,39,False
read,key12,217.96949999406934,200,43,False
read,key0,220.42169998167083,200,35,False
read,key18,211.69740002369508,200,27,False
read,key16,213.75440002884716,200,36,False
read,key10,219.33079999871552,200,41,False
read,key16,219.47730000829324,200,36,False
read,key0,211.10390004469082,200,35,False
read,key6,220.60950001468882,200,36,False
