op_type,key,latency_ms,status_code,version,stale
write,key9,1223.8602000288665,201,12,False
read,key13,8.071100048255175,200,8,False
read,key18,10.05280000390485,200,8,False
write,key4,1216.586599999573,201,10,False
write,key5,1224.6347999898717,201,5,False
read,key13,10.793099994771183,200,8,False
write,key9,1220.6702000112273,201,13,False
read,key4,9.105500008445233,200,10,False
read,key6,16.270400024950504,200,8,False
read,key11,11.397700000088662,200,3,False
read,key4,11.637599964160472,200,10,False
read,key4,13.27080000191927,200,10,False
read,key1,13.620200043078512,200,9,False
write,key9,1221.3886000099592,201,14,False
write,key11,1224.9310000333935,201,4,False
write,key2,1218.8024999923073,201,6,False
write,key5,1226.6011000028811,201,6,False
write,key16,1223.9153999835253,201,13,False
read,key17,9.28949995432049,200,6,False
write,key3,1222.2239999682643,201,10,False
write,key19,1225.4749999847263,201,3,False
write,key10,1227.011399983894,201,10,False
read,key1,15.516199986450374,200,9,False
write,key13,1213.9454000280239,201,9,False
read,key11,14.374599966686219,200,4,False
read,key4,19.913700001779944,200,10,False
write,key19,1226.3196000130847,201,4,False
write,key8,1236.3556000054814,201,7,False
write,key4,1222.9329000110738,201,11,False
read,key11,10.308400029316545,200,4,False
read,key15,8.858799992594868,200,8,False
read,key6,11.055999959353358,200,8,False
write,key11,1227.9239000054076,201,5,False
write,key13,1226.0116999968886,201,10,False
write,key17,1219.8460000217892,201,7,False
write,key2,1223.6241000355221,201,7,False
read,key1,17.3376000020653,200,9,False
write,key18,1224.255999957677,201,9,False
write,key3,1218.8502000062726,201,11,False
write,key17,1219.2134999786504,201,8,False
write,key12,1220.4563000123017,201,6,False
write,key2,1227.4706999887712,201,8,False
write,key7,1228.2917000120506,201,5,False
write,key4,1228.2297000056133,201,12,False
read,key9,17.477700021117926,200,14,False
read,key3,17.758900008630008,200,11,False
read,key12,9.407299978192896,200,6,False
write,key18,1222.3853999748826,201,10,False
write,key11,1224.3569000274874,201,6,False
write,key6,1222.8180000092834,201,9,False
read,key6,10.603300004731864,200,9,False
read,key10,11.521400010678917,200,10,False
write,key12,1225.7836000062525,201,7,False
read,key18,16.24450000235811,200,10,False
write,key19,1225.094800000079,201,5,False
write,key6,1224.0132999722846,201,10,False
write,key13,1223.4942999784835,201,11,False
write,key13,1222.2659999970347,201,12,False
read,key13,16.8295000330545,200,12,False
write,key19,1225.4511000355706,201,6,False
write,key9,1228.78139995737,201,15,False
read,key6,11.989799968432635,200,10,False
read,key0,16.96729997638613,200,6,False
write,key12,1220.0766000314616,201,8,False
read,key11,12.244799989275634,200,6,False
read,key8,10.58020000346005,200,7,False
read,key17,15.707799990195781,200,8,False
write,key8,1219.8186999885365,201,8,False
write,key15,1222.6677000289783,201,9,False
read,key18,15.964599966537207,200,10,False
read,key16,15.182299946900457,200,13,False
read,key11,12.082800036296248,200,6,False
read,key18,13.510999968275428,200,10,False
read,key1,12.790100008714944,200,9,False
read,key5,13.396399968769401,200,6,False
write,key0,1227.712900028564,201,7,False
write,key3,1224.247900012415,201,12,False
read,key19,14.868600002955645,200,6,False
read,key11,11.269999959040433,200,6,False
read,key15,9.656000009272248,200,9,False
read,key14,10.802999953739345,200,10,False
read,key6,11.42180000897497,200,10,False
read,key11,11.779299995396286,200,6,False
write,key11,1235.407700005453,201,7,False
read,key13,17.296800040639937,200,12,False
read,key16,16.699499974492937,200,13,False
read,key5,11.95950002875179,200,6,False
write,key18,1220.5917999963276,201,11,False
write,key7,1221.0301000159234,201,6,False
write,key0,1227.9113999684341,201,8,False
write,key11,1221.4992999797687,201,8,False
write,key15,1222.8967000264674,201,10,False
write,key4,1225.146599987056,201,13,False
write,key4,1220.8306000102311,201,14,False
write,key4,1220.5649999668822,201,15,False
read,key19,11.07370003592223,200,6,False
read,key18,7.406099990475923,200,11,False
read,key13,10.447599983308464,200,12,False
read,key7,18.038899987004697,200,6,False
read,key18,11.388899991288781,200,11,False
write,key0,1223.6673000152223,201,9,False
read,key1,11.063600017223507,200,9,False
read,key1,13.322299986612052,200,9,False
write,key16,1222.0188999781385,201,14,False
read,key17,17.667000007349998,200,8,False
read,key14,10.700899991206825,200,10,False
read,key15,10.233700042590499,200,10,False
write,key15,1227.7767999912612,201,11,False
read,key9,12.486700026784092,200,15,False
write,key13,1227.085700025782,201,13,False
write,key1,1224.3027000222355,201,10,False
write,key11,1224.3992000003345,201,9,False
read,key16,24.386600009165704,200,14,False
write,key6,1223.0270999716595,201,11,False
read,key1,10.204299993347377,200,10,False
write,key11,1225.4305999958888,201,10,False
write,key11,1220.177999988664,201,11,False
write,key18,1214.2458999878727,201,12,False
write,key0,1214.8678000085056,201,10,False
read,key18,16.835799964610487,200,12,False
read,key15,12.777699972502887,200,11,False
read,key1,10.591200029011816,200,10,False
read,key3,13.53140000719577,200,12,False
read,key5,14.185100037138909,200,6,False
write,key15,1218.7228000257164,201,12,False
read,key16,109.40700001083314,200,14,False
read,key13,40.14509997796267,200,13,False
read,key5,19.373900024220347,200,6,False
read,key17,14.040399983059615,200,8,False
write,key18,1224.9410999938846,201,13,False
read,key14,14.220100012607872,200,10,False
write,key5,1224.9515000148676,201,7,False
write,key9,1220.453499990981,201,16,False
write,key7,1224.3519000476226,201,7,False
read,key18,15.78509999671951,200,13,False
write,key11,1226.3907000306062,201,12,False
write,key0,1223.2371999998577,201,11,False
write,key17,1220.711600035429,201,9,False
write,key18,1226.6048999736086,201,14,False
read,key3,15.631599992047995,200,12,False
write,key5,1219.2848999984562,201,8,False
write,key8,1219.506299996283,201,9,False
write,key14,1229.5203999965452,201,11,False
read,key6,11.854600044898689,200,11,False
write,key15,1225.6638999679126,201,13,False
read,key10,7.724100025370717,200,10,False
read,key2,9.521499974653125,200,8,False
write,key3,1221.3055999600329,201,13,False
read,key6,13.542900036554784,200,11,False
write,key1,1224.1926999995485,201,11,False
read,key8,8.724899962544441,200,9,False
write,key12,1224.0188000141643,201,9,False
write,key7,1224.2064999882132,201,8,False
read,key9,11.51370001025498,200,16,False
read,key17,12.04689999576658,200,9,False
read,key7,17.935800016857684,200,8,False
write,key4,1224.5477000251412,201,16,False
read,key15,10.295400046743453,200,13,False
write,key18,1222.0862000249326,201,15,False
read,key19,12.95970001956448,200,6,False
write,key1,1238.884600054007,201,12,False
read,key2,18.10079999268055,200,8,False
write,key19,1224.3726000306197,201,7,False
write,key9,1222.1616999595426,201,17,False
write,key3,1218.7315000337549,201,14,False
read,key8,11.15360000403598,200,9,False
write,key5,1222.3999999696389,201,9,False
write,key8,1220.5343999667093,201,10,False
read,key11,17.09179999306798,200,12,False
write,key11,1217.5560999894515,201,13,False
write,key16,1217.824399995152,201,15,False
read,key10,11.58480002777651,200,10,False
write,key6,1218.9600999699906,201,12,False
read,key5,18.892499967478216,200,9,False
write,key19,1222.5745000177994,201,8,False
read,key9,13.583099993411452,200,17,False
read,key2,24.267699976917356,200,8,False
read,key14,23.744500009343028,200,11,False
read,key19,12.269900005776435,200,8,False
read,key3,15.029800008051097,200,14,False
read,key1,14.641900022979826,200,12,False
write,key0,1223.263300023973,201,12,False
read,key5,13.749200035817921,200,9,False
read,key17,13.674599991645664,200,9,False
write,key14,1228.2924000173807,201,12,False
read,key13,11.040600016713142,200,13,False
write,key2,1224.4854000164196,201,9,False
read,key1,16.758900019340217,200,12,False
write,key8,1232.7118000248447,201,11,False
write,key0,1222.0478000235744,201,13,False
read,key16,20.0180999818258,200,15,False
write,key12,1231.2052000197582,201,10,False
write,key1,1225.7144000031985,201,13,False
write,key2,1229.9620000412688,201,10,False
write,key5,1230.8814999996684,201,10,False
write,key2,1219.111200014595,201,11,False
read,key5,7.716500025708228,200,10,False
write,key0,1219.6369000012055,201,14,False
write,key9,1226.1163999792188,201,18,False
read,key6,8.10750003438443,200,12,False
read,key5,11.000700003933161,200,10,False
read,key3,21.03580004768446,200,14,False
write,key3,1228.317999979481,201,15,False
write,key0,1228.8122999598272,201,15,False
read,key10,14.59090004209429,200,10,False
read,key16,10.624199989251792,200,15,False
write,key14,1227.2527999593876,201,13,False
read,key2,15.647899999748915,200,11,False
write,key11,1225.7920000120066,201,14,False
read,key8,6.824999989476055,200,11,False
read,key4,14.85739997588098,200,16,False
read,key14,14.459999976679683,200,13,False
write,key18,1223.7701000412926,201,16,False
write,key4,1219.4416000274941,201,17,False
write,key11,1212.0871000224724,201,15,False
write,key3,1221.3837999734096,201,16,False
write,key6,1220.6998000037856,201,13,False
write,key7,1219.3160000024363,201,9,False
write,key12,1226.4896999695338,201,11,False
read,key1,6.632199976593256,200,13,False
read,key3,15.005499997641891,200,16,False
write,key5,1216.028599999845,201,11,False
write,key6,1231.7722999723628,201,14,False
write,key5,1226.6172000090592,201,12,False
write,key13,1221.6957000200637,201,14,False
write,key5,1214.7302000084892,201,13,False
write,key15,1214.7339999792166,201,14,False
read,key2,14.09020001301542,200,11,False
read,key6,16.24750002520159,200,14,False
read,key17,8.643299981486052,200,9,False
read,key18,14.565500023309141,200,16,False
read,key3,15.438999980688095,200,16,False
read,key19,14.673600031528622,200,8,False
read,key7,14.354699989780784,200,9,False
read,key14,15.836099977605045,200,13,False
read,key7,15.875799988862127,200,9,False
read,key2,8.352099976036698,200,11,False
write,key5,1217.9969999706373,201,14,False
read,key7,14.66319995233789,200,9,False
write,key0,1223.5546999727376,201,16,False
read,key19,13.75080004800111,200,8,False
read,key6,14.632900012657046,200,14,False
read,key17,13.8810999924317,200,9,False
write,key6,1222.9289999813773,201,15,False
write,key12,1223.2344999792986,201,12,False
read,key4,5.0608000019565225,200,17,False
write,key4,1223.4986000112258,201,18,False
write,key2,1222.9695999994874,201,12,False
write,key0,1215.4612999875098,201,17,False
write,key15,1222.3544999724254,201,15,False
read,key4,7.184399990364909,200,18,False
write,key11,1219.4675999926403,201,16,False
read,key16,17.15249998960644,200,15,False
read,key9,15.72570001007989,200,18,False
write,key14,1223.77649997361,201,14,False
write,key5,1223.333600035403,201,15,False
read,key6,13.557300029788166,200,15,False
read,key7,13.266500027384609,200,9,False
write,key14,1224.5781000237912,201,15,False
write,key11,1218.0094000068493,201,17,False
write,key18,1219.798800011631,201,17,False
read,key12,5.686499993316829,200,12,False
write,key11,1212.3668999993242,201,18,False
write,key15,1220.3133999719284,201,16,False
read,key12,14.755600015632808,200,12,False
write,key14,1219.9461999698542,201,16,False
write,key5,1214.3174999509938,201,16,False
write,key9,1221.9897999893874,201,19,False
write,key1,1221.2106000515632,201,14,False
read,key3,13.669500011019409,200,16,False
read,key4,13.724400021601468,200,18,False
read,key0,13.657699979376048,200,17,False
read,key18,14.358899963553995,200,17,False
read,key10,13.905500003602356,200,10,False
write,key1,1214.94169998914,201,15,False
write,key5,1221.8756999936886,201,17,False
read,key7,15.978600014932454,200,9,False
read,key5,15.333899995312095,200,17,False
read,key9,14.829799998551607,200,19,False
read,key6,15.733999956864864,200,15,False
read,key8,8.266200020443648,200,11,False
write,key1,1215.4513000277802,201,16,False
read,key8,14.427400019485503,200,11,False
write,key15,1222.2456999588758,201,17,False
read,key18,17.26079999934882,200,17,False
read,key12,16.135200043208897,200,12,False
write,key14,1215.4670000309125,201,17,False
write,key9,1225.053799978923,201,20,False
read,key0,18.369400000665337,200,17,False
read,key9,16.419499996118248,200,20,False
read,key8,10.046400013379753,200,11,False
read,key2,9.12369997240603,200,12,False
read,key2,16.51980000315234,200,12,False
read,key0,9.295099996961653,200,17,False
write,key19,1218.9711999963038,201,9,False
read,key3,11.789000011049211,200,16,False
write,key19,1221.1211000103503,201,10,False
write,key13,1226.1857999837957,201,15,False
read,key1,7.683200004976243,200,16,False
read,key17,8.832999970763922,200,9,False
write,key4,1220.5672999843955,201,19,False
read,key17,15.443200012668967,200,9,False
read,key7,8.60800000373274,200,9,False
read,key16,16.255200025625527,200,15,False
write,key16,1225.0810000114143,201,16,False
write,key12,1225.066600018181,201,13,False
write,key15,1225.5219999933615,201,18,False
read,key4,22.30969996890053,200,19,False
read,key12,13.749699981417507,200,13,False
write,key0,1224.361999949906,201,18,False
read,key2,8.515499997884035,200,12,False
write,key19,1226.2724000029266,201,11,False
write,key16,1226.8407000228763,201,17,False
read,key11,24.06279998831451,200,18,False
read,key8,14.341600006446242,200,11,False
read,key2,14.297000016085804,200,12,False
read,key18,13.669700012542307,200,17,False
write,key5,1221.6064999811351,201,18,False
read,key0,19.135500013362616,200,18,False
read,key16,18.92589998897165,200,17,False
read,key11,12.819700001273304,200,18,False
read,key16,14.438200043514371,200,17,False
read,key12,15.980000025592744,200,13,False
read,key5,28.92660000361502,200,18,False
read,key1,17.68320001428947,200,16,False
write,key4,1223.4495999873616,201,20,False
read,key9,15.706900041550398,200,20,False
write,key2,1226.0057000094093,201,13,False
read,key6,18.119599961210042,200,15,False
