op_type,key,latency_ms,status_code,version,stale
write,key14,1240.8288999577053,201,24,False
write,key0,1225.7648999802768,201,10,False
write,key12,1233.6215000250377,201,17,False
write,key17,1231.688599975314,201,15,False
write,key9,1232.2449999628589,201,15,False
write,key14,1222.2972000017762,201,25,False
write,key13,1229.0788000100292,201,12,False
write,key14,1228.650800010655,201,26,False
write,key13,1229.5436999993399,201,13,False
write,key9,1223.0695000034757,201,16,False
write,key9,1226.0808999999426,201,17,False
write,key0,1223.4673000057228,201,11,False
write,key11,1221.4125999598764,201,15,False
write,key9,1224.2165000061505,201,18,False
write,key5,1224.9397999839857,201,18,False
write,key1,1228.7342000054196,201,17,False
read,key2,20.217000041157007,200,16,False
write,key17,1229.274199984502,201,16,False
write,key4,1229.4310000143014,201,18,False
write,key2,1230.0719000049867,201,17,False
write,key3,1228.4142000135034,201,19,False
write,key8,1226.6561000142246,201,12,False
write,key10,1227.3882000008598,201,21,False
write,key2,1228.4744000062346,201,18,False
write,key17,1229.2085000080988,201,17,False
write,key13,1230.7466000202112,201,14,False
write,key10,1228.7478999933228,201,22,False
write,key5,1229.7952000517398,201,19,False
write,key12,1227.609699999448,201,18,False
write,key4,1221.5125000220723,201,19,False
write,key1,1229.1261000209488,201,18,False
write,key15,1225.6832999992184,201,24,False
write,key1,1229.3721999740228,201,19,False
write,key4,1230.9114999952726,201,20,False
write,key9,1234.8051999579184,201,19,False
write,key0,1230.8223000145517,201,12,False
write,key14,1220.1680999714881,201,27,False
write,key17,1223.1967999832705,201,18,False
write,key5,1224.968699971214,201,20,False
write,key16,1225.3867000108585,201,22,False
write,key15,1226.9021000247449,201,25,False
write,key5,1219.31090002181,201,21,False
write,key7,1225.9250999777578,201,13,False
write,key1,1224.9735000077635,201,20,False
write,key19,1225.7042999844998,201,19,False
read,key6,14.71380004659295,200,14,False
write,key10,1228.7882000091486,201,23,False
write,key16,1227.0810000482015,201,23,False
write,key3,1222.832200000994,201,20,False
write,key6,1232.172099989839,201,15,False
read,key19,15.016199962701648,200,19,False
write,key17,1228.3063000068069,201,19,False
write,key9,1230.6110999779776,201,20,False
write,key0,1228.826400008984,201,13,False
write,key0,1230.6754000019282,201,14,False
write,key5,1230.4860999574885,201,22,False
write,key3,1221.517900004983,201,21,False
write,key5,1230.2629000041634,201,23,False
write,key0,1229.837199964095,201,15,False
write,key4,1232.6203000266105,201,21,False
write,key6,1229.2492000269704,201,16,False
write,key19,1230.0265000085346,201,20,False
write,key3,1230.6592999957502,201,22,False
write,key18,1218.781300005503,201,12,False
write,key19,1222.9269000235945,201,21,False
write,key8,1217.0057000475936,201,13,False
write,key1,1224.8531999648549,201,21,False
write,key10,1224.4223000016063,201,24,False
write,key0,1219.2267999635078,201,16,False
write,key12,1218.627900001593,201,19,False
write,key2,1232.163800043054,201,19,False
write,key10,1235.9122000052594,201,25,False
write,key13,1220.3012000536546,201,15,False
write,key15,1222.036199993454,201,26,False
write,key10,1239.3675999483094,201,26,False
write,key0,1221.3496000040323,201,17,False
write,key9,1229.935699957423,201,21,False
write,key3,1265.1097999769263,201,23,False
write,key5,1230.3234999999404,201,24,False
write,key10,1228.879100002814,201,27,False
write,key10,1231.418900017161,201,28,False
write,key13,1230.3392000030726,201,16,False
write,key13,1228.6126000108197,201,17,False
write,key5,1229.557000042405,201,25,False
read,key18,7.8292000107467175,200,12,False
write,key6,1231.0239999787882,201,17,False
write,key13,1229.4496999820694,201,18,False
write,key13,1220.5813999753445,201,19,False
write,key4,1218.217400019057,201,22,False
write,key18,1216.8420999660157,201,13,False
read,key17,14.566599973477423,200,19,False
write,key1,1219.9064999585971,201,22,False
write,key5,1222.0620000152849,201,26,False
read,key4,6.278300017584115,200,22,False
write,key19,1223.7095999880694,201,22,False
write,key6,1224.6519000036642,201,18,False
write,key17,1225.8703000261448,201,20,False
write,key14,1226.5650000190362,201,28,False
write,key11,1226.5922999940813,201,16,False
write,key11,1221.4634999982081,201,17,False
read,key8,13.409600011073053,200,13,False
write,key9,1227.7144000399858,201,22,False
write,key9,1231.121999968309,201,23,False
read,key18,14.268899976741523,200,13,False
write,key18,1226.7261000233702,201,14,False
read,key6,15.505499963182956,200,18,False
write,key8,1229.5254000346176,201,14,False
write,key10,1228.6075999727473,201,29,False
write,key17,1231.7177999648266,201,21,False
write,key10,1231.6473000100814,201,30,False
write,key6,1229.126499965787,201,19,False
write,key8,1224.589699995704,201,15,False
write,key7,1229.533799982164,201,14,False
read,key15,16.475800017360598,200,26,False
write,key3,1232.06939996453,201,24,False
write,key3,1222.1783999702893,201,25,False
read,key7,13.336600037291646,200,14,False
read,key1,14.377199986483902,200,22,False
write,key14,1229.3527000001632,201,29,False
write,key13,1221.5133999707177,201,20,False
write,key18,1220.8981000003405,201,15,False
write,key18,1222.490200016182,201,16,False
write,key8,1222.775400034152,201,16,False
write,key4,1224.9441999592818,201,23,False
write,key10,1223.8625000463799,201,31,False
write,key2,1224.3751000496559,201,20,False
write,key4,1225.9445999516174,201,24,False
write,key3,1224.7596000088379,201,26,False
write,key5,1226.4455000404269,201,27,False
read,key8,13.976700021885335,200,16,False
write,key17,1227.4779000435956,201,22,False
write,key11,1228.9345999597572,201,18,False
write,key11,1230.3064999869093,201,19,False
write,key14,1229.1024000151083,201,30,False
write,key18,1227.2687999648042,201,17,False
write,key16,1230.021899973508,201,24,False
write,key18,1225.1708999974653,201,18,False
read,key3,19.033699994906783,200,26,False
write,key13,1234.8319999873638,201,21,False
write,key9,1228.375300008338,201,24,False
write,key6,1221.1071000201628,201,20,False
write,key6,1230.583700002171,201,21,False
write,key17,1222.803299955558,201,23,False
read,key3,14.770600013434887,200,26,False
read,key2,15.12709999224171,200,20,False
write,key15,1229.991499974858,201,27,False
write,key17,1235.0638000061736,201,24,False
write,key17,1248.7103999592364,201,25,False
write,key9,1225.7422999828123,201,25,False
write,key12,1220.8556000259705,201,20,False
write,key9,1223.855399992317,201,26,False
write,key17,1226.7706000129692,201,26,False
read,key1,14.956199971493334,200,22,False
write,key3,1218.021199980285,201,27,False
write,key12,1223.5770000261255,201,21,False
write,key13,1224.4339999742806,201,22,False
write,key1,1227.115200017579,201,23,False
write,key9,1227.8470000019297,201,27,False
read,key12,16.020200040657073,200,21,False
write,key2,1229.4231000123546,201,21,False
write,key10,1229.0465999976732,201,32,False
write,key13,1229.093899950385,201,23,False
write,key14,1230.0272000138648,201,31,False
write,key14,1231.265100010205,201,32,False
write,key15,1230.5509999860078,201,28,False
read,key7,14.115100027993321,200,14,False
read,key16,14.413199969567358,200,24,False
read,key16,14.56709997728467,200,24,False
write,key17,1230.1466999924742,201,27,False
write,key11,1229.163600015454,201,20,False
write,key3,1229.439300019294,201,28,False
write,key13,1229.0516999782994,201,24,False
write,key7,1224.074199970346,201,15,False
write,key6,1229.8642999958247,201,22,False
write,key5,1230.4168999544345,201,28,False
write,key2,1229.5531999552622,201,22,False
write,key8,1231.2655000132509,201,17,False
write,key19,1226.177499978803,201,23,False
write,key11,1209.952200006228,201,21,False
write,key0,1223.3987000072375,201,18,False
write,key3,1224.9617000343278,201,29,False
write,key10,1224.632500030566,201,33,False
write,key15,1228.3052999991924,201,29,False
write,key11,1227.7461000485346,201,22,False
write,key18,1227.0448000053875,201,19,False
write,key1,1224.9977000174113,201,24,False
write,key18,1228.443400003016,201,20,False
write,key5,1226.6376000479795,201,29,False
write,key19,1224.9337999965064,201,24,False
write,key8,1228.1594999949448,201,18,False
read,key5,14.603799965698272,200,29,False
write,key8,1229.4205999933183,201,19,False
write,key5,1230.4487000219524,201,30,False
write,key12,1230.2102000103332,201,22,False
read,key14,14.817699964623898,200,32,False
write,key1,1230.494000017643,201,25,False
read,key5,16.4191999938339,200,30,False
write,key7,1224.0865999483503,201,16,False
read,key3,13.659999996889383,200,29,False
write,key17,1231.2204000190832,201,28,False
write,key4,1234.856299997773,201,25,False
write,key2,1240.3745999909006,201,23,False
read,key17,15.998999995645136,200,28,False
write,key2,1232.0151000167243,201,24,False
write,key14,1229.5039999880828,201,33,False
write,key5,1221.4887000154704,201,31,False
write,key3,1226.9100000266917,201,30,False
write,key0,1214.2929999972694,201,19,False
write,key2,1219.9588000075892,201,25,False
write,key8,1221.2741000112146,201,20,False
write,key10,1223.4949999838136,201,34,False
write,key8,1216.7195999645628,201,21,False
write,key9,1217.272599984426,201,28,False
write,key9,1224.42859999137,201,29,False
write,key7,1225.975000008475,201,17,False
write,key0,1225.7436999934725,201,20,False
write,key2,1229.08749995986,201,26,False
write,key14,1228.8984999759123,201,34,False
write,key2,1230.3273000288755,201,27,False
write,key1,1229.4222000055015,201,26,False
write,key19,1230.0423000124283,201,25,False
write,key2,1228.73630002141,201,28,False
write,key5,1232.6850999961607,201,32,False
write,key15,1232.3553999885917,201,30,False
write,key7,1230.4911000537686,201,18,False
write,key13,1223.5824999515899,201,25,False
write,key11,1229.8979999613948,201,23,False
write,key0,1231.4217999810353,201,21,False
write,key8,1228.9371999795549,201,22,False
write,key16,1228.7421000073664,201,25,False
write,key9,1230.3912000497803,201,30,False
read,key3,13.847499969415367,200,30,False
read,key0,14.61910002399236,200,21,False
write,key18,1221.4548999909312,201,21,False
write,key7,1229.0670999791473,201,19,False
write,key13,1225.576099997852,201,26,False
write,key5,1224.8534999671392,201,33,False
write,key12,1226.0225000209175,201,23,False
write,key17,1216.5597999701276,201,29,False
write,key19,1226.0710999835283,201,26,False
write,key17,1226.788999978453,201,30,False
write,key16,1223.8363000215031,201,26,False
write,key19,1228.3401999738999,201,27,False
write,key0,1229.3072999455035,201,22,False
write,key12,1234.7760000266135,201,24,False
read,key19,5.4901999537833035,200,27,False
write,key14,1219.902099983301,201,35,False
write,key19,1228.9615999907255,201,28,False
write,key6,1230.2013000007719,201,23,False
read,key1,9.300300036557019,200,26,False
write,key7,1226.420099963434,201,20,False
write,key2,1223.2254999689758,201,29,False
write,key13,1231.3834999804385,201,27,False
write,key8,1230.1160999923013,201,23,False
write,key3,1230.4961999761872,201,31,False
write,key3,1229.8034999985248,201,32,False
write,key2,1230.8969000005163,201,30,False
write,key5,1235.2279999759048,201,34,False
read,key2,15.880200022365898,200,30,False
write,key17,1227.0483000320382,201,31,False
read,key6,8.497500035446137,200,23,False
write,key0,1227.1814999985509,201,23,False
write,key15,1225.5861000157893,201,31,False
write,key3,1230.6897999951616,201,33,False
write,key17,1227.9204999795184,201,32,False
write,key7,1226.0785999824293,201,21,False
write,key0,1227.9584999778308,201,24,False
write,key12,1228.1130999908783,201,25,False
write,key2,1219.407000055071,201,31,False
write,key12,1227.7228999882936,201,26,False
write,key5,1227.580999955535,201,35,False
write,key10,1228.7448999704793,201,35,False
read,key19,17.941400001291186,200,28,False
write,key6,1230.5909999995492,201,24,False
write,key8,1231.669900007546,201,24,False
write,key1,1223.9909999771044,201,27,False
write,key1,1229.413499997463,201,28,False
